MLSNumber, Street, City, BR, Bath, Footage, Price, PriceSqFt, County, Zone, Source, Date, URL
1066351,        1146 Ash,        Arroyo Grande, 3, 3, 1217, 351000, 288.4141331142153,        SLO, 2, 1,        10/8/16,        http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066351
1070468,        2726 Brisa Blanda,        Arroyo Grande, 3, 2, 1725, 589000, 341.4492753623188,        SLO, 2, 1,        10/8/16,        http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070468
1068153,        1291 16th,        Grover Beach, 4, 3, 2321, 419900, 180.91339939681168,        SLO, 2, 1,        10/8/16,        http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068153
1068267,        2625 Nutmeg,        Morro Bay, 3, 3, 2368, 899000, 379.6452702702703,        SLO, 1, 1,        10/8/16,        http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068267
1069034,        371 Stimson,        Pismo Beach, 2, 2, 1275, 579000, 454.1176470588235,        SLO, 2, 1,        10/8/16,        http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069034
1068541,        1533 Osos,        San Luis Obispo, 3, 2, 1204, 749900, 622.8405315614617,        SLO, 1, 1,        10/8/16,        http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068541
1071184,        1112 Devonshire,        Santa Maria, 2, 2, 1600, 89900, 56.1875,        SB, 0, 1,        10/8/16,        http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071184
1068769,        1615 Via Sabroso,        Santa Maria, 3, 2, 1680, 115000, 68.45238095238095,        SB, 0, 1,        10/8/16,        http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068769
1068900,        445 Rice Ranch,        Santa Maria, 2, 2, 1202, 220000, 183.02828618968383,        SB, 0, 1,        10/8/16,        http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068900
1070458,        1213 Ann,        Santa Maria, 3, 2, 1228, 339900, 276.79153094462544,        SB, 0, 1,        10/8/16,        http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070458
1069137,        2349 Eastbury,        Santa Maria, 3, 3, 1896, 349900, 184.5464135021097,        SB, 0, 1,        10/8/16,        http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069137
1070641,        4445 Village Knoll,        Santa Maria, 3, 2, 1421, 409000, 287.82547501759325,        SB, 0, 1,        10/8/16,        http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070641
1071642,        1020 Chapel,        Santa Maria, 5, 4, 20908, 495000, 23.67514826860532,        SB, 0, 1,        10/8/16,        http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071642
1071167,        77 Alta Vista,        Solvang, 2, 2, 1344, 259000, 192.70833333333331,        SB, 0, 1,        10/8/16,        http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071167
1071151,         765 Mesa View,         Arroyo Grande, 2, 1, -1, 75000, -75000.0,         SLO, 2, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071151
1068788,         459 Stanton,         Arroyo Grande, 3, 2, 2300, 1100000, 478.2608695652174,         SLO, 2, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068788
1066580,         462 Camino Perrillo,         Arroyo Grande, 4, 2, 2400, 1196000, 498.33333333333326,         SLO, 2, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066580
1066693,         2870 Mesa Alta,         Arroyo Grande, 3, 4, 3773, 1399000, 370.7924728332891,         SLO, 2, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066693
1069738,         8405 Santa Cruz,         Atascadero, 3, 2, 1884, 599900, 318.4182590233545,         SLO, 3, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069738
1070142,         9955 Garcero,         Atascadero, 3, 3, 2414, 749000, 310.2734051367026,         SLO, 3, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070142
1069757,         3074 Cielo Grande,         Atascadero, 5, 4, 3120, 775000, 248.39743589743588,         SLO, 3, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069757
1063316,         2868 Lands End,         Bradley, 4, 5, 4400, 1800000, 409.09090909090907,         Other, 0, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1063316
1070439,         451 Deer Canyon,         Buellton, 3, 3, 1929, 659900, 342.0943494038362,         Other, 0, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070439
1070065,         553 Sweet Rain,         Goleta, 3, 3, 1779, 680000, 382.23721191680715,         SB, 0, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070065
1068500,         1781 Manhattan,         Grover Beach, 2, 3, 1112, 324000, 291.36690647482015,         SLO, 2, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068500
1066655,         687 Sandydale,         Nipomo, 4, 3, 2040, 620000, 303.921568627451,         SLO, 0, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1066655
1062733,         1884 Northwood,         Nipomo, 3, 4, 3232, 970000, 300.12376237623766,         SLO, 0, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1062733
1070809,         411 Tanglewood,         Paso Robles, 3, 2, 1316, 379500, 288.3738601823708,         SLO, 4, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070809
1071026,         1255 Orcutt,         San Luis Obispo, 2, 1, 700, 128500, 183.57142857142856,         SLO, 1, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071026
1071100,         515 Palisade,         Santa Maria, 6, 3, 2262, 394999, 174.62378426171531,         SB, 0, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071100
1070834,         1401 Sonya,         Santa Maria, 3, 3, 1872, 419000, 223.8247863247863,         SB, 0, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1070834
1067975,         622 Maple,         Santa Maria, 3, 3, 2013, 435000, 216.09538002980625,         SB, 0, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1067975
1068832,         1701 Calzada,         Santa Ynez, 4, 4, 2223, 1299000, 584.3454790823213,         SB, 0, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068832
1068803,         120 5th,         Shandon, 3, 2, 1273, 249900, 196.30793401413987,         SLO, 0, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1068803
1069331,         750 Chalk Hill,         Solvang, 3, 3, 3111, 1648000, 529.7332047573127,         SB, 0, 1,         10/7/16,         http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1069331
1071723,           4020 Sagan,           Lompoc, 4, 4, 2631, 520000, 197.6434815659445,           SB, 0, 0,           October 1,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071723
1071684,           1580 Chilton,           Arroyo Grande, 3, 3, 2007, 699900, 348.7294469357251,           SLO, 2, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071684
1071670,           1084 Karina,           Arroyo Grande, 5, 4, 4726, 1699000, 359.50063478628863,           SLO, 2, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071670
1071688,           2283 Cranesbill,           Avila Beach, 2, 3, 1727, 699000, 404.7481181239143,           SLO, 1, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071688
1071686,           Address Not Available,           Lompoc, 3, 2, 1639, 379900, 231.78767541183646,           SB, 0, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071686
1071701,           749 Mercury,           Lompoc, 4, 4, 2528, 499900, 197.74525316455697,           SB, 0, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071701
1071711,           288 Falcon Crest,           Lompoc, 4, 4, 3269, 779900, 238.57448761089017,           SB, 0, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071711
1071714,           160 Carrillo,           Nipomo, 2, 2, 995, 315000, 316.5829145728643,           SLO, 0, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071714
1071704,           110 Avocado,           Nipomo, 3, 2, 1120, 359000, 320.5357142857143,           SLO, 0, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071704
1071706,           95 Via San Carlos,           Paso Robles, 3, 2, 1248, 84900, 68.02884615384616,           SLO, 4, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071706
1071599,           509 Creekside,           Paso Robles, 4, 2, 1829, 487500, 266.5390924002187,           SLO, 4, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071599
1071692,           2140 Prospect,           Paso Robles, 4, 3, 2226, 575000, 258.3108715184187,           SLO, 4, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071692
1071648,           2221 King,           San Luis Obispo, 2, 2, 1192, 449900, 377.43288590604027,           SLO, 1, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071648
1071682,           1218 Southwood,           San Luis Obispo, 2, 2, 1783, 559000, 313.51654514862594,           SLO, 1, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071682
1071683,           925 Rachel,           San Luis Obispo, 3, 3, 1646, 783988, 476.2989064398542,           SLO, 1, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071683
1071690,           2310 Sunset,           San Luis Obispo, 4, 3, 2460, 999000, 406.09756097560967,           SLO, 1, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071690
1071703,           14541 De Luz,           Santa Margarita, 2, 2, 1640, 270000, 164.6341463414634,           SLO, 3, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071703
1071693,           1114 Thornburg,           Santa Maria, 4, 2, 1464, 310000, 211.7486338797814,           SB, 0, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071693
1071691,           1195 Glines,           Santa Maria, 4, 2, 1299, 385000, 296.38183217859887,           SB, 0, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071691
1071710,           1160 Kit,           Santa Maria, 3, 2, 1421, 425000, 299.08515130190005,           SB, 0, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071710
1071666,           1192 Bauer,           Santa Maria, 3, 3, 2038, 425000, 208.53778213935232,           SB, 0, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071666
1071352,           884 Blake,           Santa Maria, 3, 3, 2186, 498500, 228.04208600182983,           SB, 0, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071352
1071675,           1012 Patterson,           Santa Maria, 3, 3, 2586, 649000, 250.96674400618718,           SB, 0, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071675
1071687,           211 Valhalla,           Solvang, 3, 3, 3042, 1025000, 336.9493754109139,           SB, 0, 0,           September 30,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071687
1071664,           355 Cougar Canyon,           Arroyo Grande, 2, 2, 1248, 489900, 392.54807692307685,           SLO, 2, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071664
1071681,           173 Alder,           Arroyo Grande, 4, 2, 1625, 549000, 337.84615384615387,           SLO, 2, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071681
1071585,           2279 Tattler,           Arroyo Grande, 3, 3, 2435, 840000, 344.96919917864477,           SLO, 2, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071585
1071657,           5715 Santa Cruz,           Atascadero, 3, 2, 1152, 70000, 60.76388888888889,           SLO, 3, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071657
1071274,           3421 Studio,           Cayucos, 2, 2, 1352, 1049000, 775.887573964497,           SLO, 0, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071274
1071660,           4330 Camp 8,           Creston, 2, 2, 1212, 799000, 659.2409240924093,           SLO, 0, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071660
1071652,           3492 Via Arnez,           Lompoc, 3, 2, 1222, 279900, 229.05073649754502,           SB, 0, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071652
1071678,           3956 Constellation,           Lompoc, 3, 2, 1525, 349900, 229.4426229508197,           SB, 0, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071678
1071659,           6615 Highway 246,           Lompoc, 4, 3, 2700, 1295000, 479.6296296296296,           SB, 0, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071659
1071673,           1342 13th,           Los Osos, 3, 2, 1120, 459000, 409.82142857142856,           SLO, 1, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071673
1071547,           1039 Ford,           Nipomo, 2, 2, 1429, 555000, 388.3834849545136,           SLO, 0, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071547
1071650,           1035 Ford,           Nipomo, 3, 2, 1584, 599999, 378.78724747474746,           SLO, 0, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071650
1071592,           1323 20th,           Oceano, 3, 2, 1289, 449999, 349.10705973622964,           SLO, 2, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071592
1071471,           441 University,           Out Of Area, 2, 1, 1125, 1395000, 1240.0,           Other, 0, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071471
1071663,           5076 Bluebird,           Paso Robles, 2, 2, 1000, 259000, 259.0,           SLO, 4, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071663
1071655,           1518 Las Brisas,           Paso Robles, 3, 2, 1475, 439000, 297.6271186440678,           SLO, 4, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071655
1071561,           3251 Via Ensenada,           San Luis Obispo, 2, 3, 1389, 474000, 341.2526997840173,           SLO, 1, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071561
1071493,           Address Not Available,           Santa Maria, 2, 1, 1164, 274900, 236.16838487972507,           SB, 0, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071493
1071677,           2017 Western,           Santa Maria, 4, 3, 1889, 360000, 190.57702488088933,           SB, 0, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071677
1071680,           1345 Fountain,           Santa Maria, 3, 3, 1697, 389000, 229.2280494991161,           SB, 0, 0,           September 29,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071680
1071612,           10025 El Camino Real,           Atascadero, 2, 2, 1152, 89000, 77.25694444444444,           SLO, 3, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071612
1071615,           5525 Capistrano,           Atascadero, 1, 1, 640, 169800, 265.3125,           SLO, 3, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071615
1071644,           9780 Las Lomas,           Atascadero, 2, 2, 928, 229500, 247.30603448275863,           SLO, 3, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071644
1071555,           7620 Sinaloa,           Atascadero, 2, 2, 1116, 410000, 367.38351254480284,           SLO, 3, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071555
1071632,           7500 San Gregorio,           Atascadero, 4, 3, 2170, 799000, 368.20276497695846,           SLO, 3, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071632
1071556,           2861 Burton,           Cambria, 3, 2, 1688, 499000, 295.6161137440758,           SLO, 0, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071556
1071621,           2698 Sherwood,           Cambria, 3, 2, 1173, 925000, 788.5763000852513,           SLO, 0, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071621
1071594,           962 Margarita,           Grover Beach, 4, 3, 2570, 795000, 309.33852140077823,           SLO, 2, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071594
1071649,           156 Auriga,           Lompoc, 3, 2, 1864, 379000, 203.3261802575108,           SB, 0, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071649
1071613,           1116 E,           Lompoc, 4, 2, 1700, 406000, 238.82352941176467,           SB, 0, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071613
1071472,           326 Panay,           Morro Bay, 3, 3, 1500, 749900, 499.9333333333333,           SLO, 1, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071472
1071515,           1230 Clarabelle,           Morro Bay, 3, 3, 1865, 985000, 528.1501340482573,           SLO, 1, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071515
1071602,           424 Uranus,           Nipomo, 4, 2, 1840, 309900, 168.42391304347825,           SLO, 0, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071602
1071630,           445 Tyrus,           Nipomo, 3, 2, 1266, 465000, 367.2985781990522,           SLO, 0, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071630
1071634,           1323 23rd,           Oceano, 4, 2, 1817, 539000, 296.6428178315905,           SLO, 2, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071634
1071641,           410 Turtle Creek,           Paso Robles, 2, 2, 1361, 353000, 259.36811168258635,           SLO, 4, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071641
1071620,           231 Irish,           Pismo Beach, 4, 2, 1600, 654000, 408.75,           SLO, 2, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071620
1071626,           3860 Higuera,           San Luis Obispo, 2, 2, 1000, 135000, 135.0,           SLO, 1, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071626
1071605,           433 Junipero,           San Luis Obispo, 3, 3, 1965, 734900, 373.99491094147584,           SLO, 1, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071605
1071468,           9009 Cemetery,           San Miguel, 4, 3, 3438, 789000, 229.4938917975568,           SLO, 4, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071468
1071608,           3470 Ranchita Canyon,           San Miguel, 3, 3, 2600, 3500000, 1346.1538461538462,           SLO, 4, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071608
1071597,           9540 Avonne,           San Simeon, 2, 1, 770, 97000, 125.97402597402599,           SLO, 0, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071597
1071625,           973 Bent Tree,           Santa Maria, 3, 2, 1440, 157000, 109.02777777777777,           SB, 0, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071625
1071614,           1620 Concord,           Santa Maria, 3, 2, 1392, 299500, 215.15804597701145,           SB, 0, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071614
1071627,           719 Jacob,           Santa Maria, 3, 2, 2120, 455000, 214.622641509434,           SB, 0, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071627
1071631,           1557 Canyon Creek,           Santa Maria, 4, 3, 2373, 499000, 210.28234302570587,           SB, 0, 0,           September 28,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071631
1071582,           27 Quail Ridge,           Atascadero, 2, 2, 1208, 299900, 248.26158940397357,           SLO, 3, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071582
1071611,           11622 Cardelina,           Atascadero, 3, 3, 1468, 349000, 237.73841961852847,           SLO, 3, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071611
1071226,           2725 Ardath,           Cambria, 2, 2, 1443, 459000, 318.08731808731807,           SLO, 0, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071226
1071588,           3093 Robinwood,           Fresno, 3, 2, 1947, 273750, 140.6009244992296,           Other, 0, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071588
1071573,           4936 Point Sal Dunes,           Guadalupe, 4, 2, 1690, 352000, 208.2840236686391,           SB, 0, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071573
1071609,           9278 Highway 101,           Los Alamos, 2, 2, 1100, 109000, 99.0909090909091,           SB, 0, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071609
1071557,           2721 Santa Barbara,           Los Olivos, 4, 4, 3000, 1469000, 489.66666666666674,           SB, 0, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071557
1071530,           2520 Santa Ynez,           Los Olivos, 3, 3, 2220, 2475000, 1114.8648648648648,           SB, 0, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071530
1071606,           1765 13th,           Los Osos, 3, 4, 2050, 629000, 306.8292682926828,           SLO, 1, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071606
1071604,           475 South Bay,           Morro Bay, 1, 1, 900, 139000, 154.44444444444446,           SLO, 1, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071604
1071284,           491 Tahiti,           Morro Bay, 2, 2, 842, 305000, 362.23277909738715,           SLO, 1, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071284
1071581,           1262 Manzanita,           San Luis Obispo, 2, 3, 1537, 569000, 370.2016916070266,           SLO, 1, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071581
1071578,           229 Luneta,           San Luis Obispo, 4, 2, 1975, 899000, 455.18987341772146,           SLO, 1, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071578
1071600,           672 Oakridge,           San Luis Obispo, 5, 7, 5190, 1950000, 375.7225433526012,           SLO, 1, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071600
1071580,           2260 Central Park,           Santa Maria, 2, 2, 1076, 275000, 255.5762081784386,           SB, 0, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071580
1071583,           2849 Starfire,           Santa Maria, 3, 2, 1753, 414900, 236.67997718197373,           SB, 0, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071583
1071467,           927 School,           Santa Maria, 3, 3, 2018, 419900, 208.0773042616452,           SB, 0, 0,           September 27,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071467
1071553,           5225 Ensenada,           Atascadero, 4, 2, 1698, 474900, 279.68197879858656,           SLO, 3, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071553
1071510,           290 Ocean Oaks,           Avila Beach, 1, 3, 1173, 895000, 763.000852514919,           SLO, 1, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071510
1071551,           9104 Saint Cloud,           Bakersfield, 4, 5, 5553, 809000, 145.68701602737258,           Other, 0, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071551
1071391,           2575 Shoreline,           Bradley, 4, 4, 3711, 1299000, 350.04042037186736,           Other, 0, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071391
1071380,           353 Odense,           Buellton, 3, 3, 1545, 539000, 348.8673139158576,           Other, 0, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071380
1071560,           10438 Fieldstone,           Clovis, 4, 3, 2344, 332333, 141.78029010238907,           Other, 0, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071560
1071093,           1224 Barton,           Lompoc, 4, 3, 2000, 374900, 187.45,           SB, 0, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071093
1071473,           395 Surf,           Morro Bay, 2, 1, 1154, 350000, 303.2928942807625,           SLO, 1, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071473
1071356,           474 Yerba Buena,           Morro Bay, 1, 1, 720, 379000, 526.3888888888888,           SLO, 1, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071356
1071552,           175 Kern,           Morro Bay, 3, 2, 2381, 1350000, 566.9886602267952,           SLO, 1, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071552
1071506,           320 Casa Real,           Nipomo, 3, 3, 2374, 679000, 286.0151642796967,           SLO, 0, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071506
1071570,           1005 Sunday,           Nipomo, 3, 3, 2248, 819000, 364.32384341637015,           SLO, 0, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071570
1071409,           2253 Barn,           Paso Robles, 3, 2, 1512, 299950, 198.3796296296296,           SLO, 4, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071409
1071574,           872 Sycamore Canyon,           Paso Robles, 4, 3, 2648, 519900, 196.33685800604232,           SLO, 4, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071574
1071536,           375 San Luis,           Pismo Beach, 2, 3, 1389, 779000, 560.8351331893449,           SLO, 2, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071536
1071545,           381 San Luis,           Pismo Beach, 2, 3, 1414, 789000, 557.9915134370581,           SLO, 2, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071545
1071354,           3860 Higuera,           San Luis Obispo, 2, 1, 800, 75000, 93.75,           SLO, 1, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071354
1071538,           820 Via Laguna Vista,           San Luis Obispo, 5, 5, 5209, 1695000, 325.39834901132656,           SLO, 1, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071538
1071549,           6150 Balm Ridge,           San Luis Obispo, 4, 3, 3253, 1899000, 583.7688287734399,           SLO, 1, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071549
1071447,           3663 San Remo,           Santa Barbara, 2, 2, 1127, 529900, 470.18633540372673,           SB, 0, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071447
1071565,           8888 Carrisa Hy Rt#-58,           Santa Margarita, 2, 2, 3139, 525000, 167.25071678878626,           SLO, 3, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071565
1071542,           538 Clark,           Santa Maria, 3, 2, 1688, 299000, 177.13270142180096,           SB, 0, 0,           September 26,           http://www.slocountyhomes.idxbroker.com/idx/details/listing/a063/1071542
